dong,n,rent_mean,rent_median,rent_conv_mean,deposit_mean,deposit_median,area_mean,rent_per_area_mean,rent_per_area_median,reliable
길음동,5800,58.92672413793103,50.0,128.39466594827587,18524.78448275862,10000.0,58.002199137931036,1.0518628617479961,0.8413461538461539,True
만리동2가,167,64.2934131736527,60.0,177.59827095808384,30214.62874251497,18000.0,60.21701197604791,1.0848520915353421,1.0762376733243229,True
도원동,96,70.90625,65.0,182.05078125,29638.541666666668,32200.0,71.34343750000001,1.086373238517205,1.0687099908349864,True
청운동,58,75.17241379310344,65.0,163.60775862068965,23582.758620689656,25200.0,75.04275862068967,1.0869583779045584,0.8070432868672046,True
현석동,146,70.45205479452055,65.0,174.68972602739726,27796.712328767124,18000.0,68.74328767123288,1.099428487148849,1.177024482109228,True
청암동,7,63.857142857142854,60.0,93.64285714285714,7942.857142857143,10000.0,57.777142857142856,1.104147273543142,1.0,False
온수동,508,54.43307086614173,48.5,79.05595472440946,6566.102362204724,2000.0,55.85454724409449,1.1099368907853067,0.9265166355707384,True
이촌동,1074,78.00372439478585,80.0,228.2135637802607,40055.957169459965,32000.0,79.36901489757915,1.1205811292548098,1.002004008016032,True
구기동,74,62.513513513513516,56.5,106.32770270270271,11683.783783783783,8000.0,72.67937837837839,1.1281543076307976,0.9461235089600584,True
한강로2가,1634,39.50428396572828,32.0,79.2577264381885,10600.91799265606,6895.0,37.91302815177478,1.1337480477322126,0.7034645629726403,True
가회동,35,59.74285714285714,55.0,111.50357142857143,13802.857142857143,12000.0,58.417142857142856,1.1350422189778029,0.9136101034529087,True
문래동4가,38,89.52631578947368,100.0,187.22368421052633,26052.63157894737,25000.0,79.69421052631579,1.1351122720631583,1.176539796458615,True
행촌동,498,44.05020080321285,45.0,77.49536646586346,8918.710843373494,8379.0,43.487389558232934,1.1414915525763856,1.227397570654703,True
거여동,12200,43.68606557377049,34.0,80.87054303278688,9915.860655737704,5000.0,44.532184836065575,1.1441530315302815,0.7924464677120215,True
홍파동,67,83.61194029850746,100.0,375.25,77770.14925373135,74000.0,76.24673134328359,1.152039546413838,1.181837520977616,True
돈암동,5770,67.01039861351819,60.0,118.03566724436743,13606.738301559792,5500.0,62.077393414211436,1.165005972717804,1.107754279959718,True
산천동,109,68.25688073394495,59.0,157.2447247706422,23730.091743119265,26000.0,61.65229357798165,1.167153829217757,1.2333333333333334,True
주성동,38,59.18421052631579,60.0,73.67164473684211,3863.315789473684,1000.0,58.239736842105266,1.2031787461425667,0.9667631993470805,True
응봉동,265,70.72452830188679,60.0,141.29443396226415,18818.64150943396,15000.0,61.998754716981125,1.2049439029562445,1.1904761904761905,True
오금동,2930,50.35631399317406,45.0,97.44365358361776,12556.623890784984,6000.0,50.036425255972695,1.2081129956511232,0.9722222222222222,True
신정동,47887,49.996178503560465,42.0,91.60180093240336,11094.83264769144,4840.0,49.67614851629879,1.2118743914269237,0.9166666666666666,True
동빙고동,139,57.69064748201439,50.0,73.55665467625899,4230.935251798561,1000.0,53.394964028776975,1.2172623614053766,1.2311480455524777,True
동소문동2가,40,59.4,60.0,72.975,3620.0,3000.0,51.087,1.2186284222957984,1.2281017472326985,True
남학동,3,40.0,20.0,66.25,7000.0,8000.0,29.46666666666667,1.2306958088194808,0.7939658594680429,False
고덕동,5016,57.79306220095694,50.0,135.6827870813397,20770.593301435405,10609.0,54.20483672248804,1.2324364388571958,1.043987435353673,True
문래동2가,54,65.14814814814815,70.0,85.07870370370371,5314.814814814815,5000.0,52.819259259259255,1.241496642768988,1.2816131237183868,True
고척동,3752,48.76918976545842,49.0,79.919796108742,8306.828358208955,3000.0,48.399910447761194,1.2461435858218115,1.0256410256410255,True
신월동,22967,49.62602864980189,45.0,69.22513905821395,5226.429442243219,2000.0,43.8401530021335,1.2510694713182764,1.1229646266142617,True
우면동,2814,47.518123667377395,38.0,102.4844909381663,14657.697938877043,7741.0,49.330065387348974,1.2589464997864153,0.7014028056112225,True
평동,31,93.54838709677419,100.0,359.4475806451613,70906.45161290323,70000.0,75.15009677419354,1.2620233467456157,1.3365856918501688,True
재동,2,50.0,50.0,125.0,20000.0,20000.0,39.6,1.2626262626262625,1.2626262626262625,False
신천동,1216,84.4654605263158,90.0,285.7008223684211,53662.76315789474,52000.0,76.75735197368421,1.263068439028031,1.1345885061251337,True
구산동,912,46.020833333333336,40.0,69.80362527412281,6342.077850877193,4037.0,43.29819736842105,1.26478449440642,1.1111111111111112,True
수색동,375,62.42933333333333,55.0,123.76688333333334,16356.68,10615.0,56.21390666666667,1.2664868909490432,1.1687119125135654,True
금호동3가,754,59.07427055702918,50.0,110.36611405835544,13677.824933687003,6000.0,52.63102917771884,1.2668203878938182,1.2645422357106728,True
