dong,n,rent_mean,rent_median,rent_conv_mean,deposit_mean,deposit_median,area_mean,rent_per_area_mean,rent_per_area_median,reliable
천연동,577,62.12305025996534,55.0,91.06006499133449,7716.5372616984405,3000.0,44.48105719237435,1.53744185692851,1.471097265489789,True
관철동,45,38.022222222222226,30.0,45.74388888888889,2059.1111111111113,1000.0,25.70111111111111,1.5400986507780385,1.0575793184488835,True
개포동,7106,67.69138755980862,65.0,159.32278004503237,24435.03799605967,15000.0,50.14035857022235,1.543547223156327,1.3767209011264079,True
신창동,255,55.54509803921569,50.0,80.67245098039216,6700.6274509803925,3000.0,43.693176470588234,1.5439040822619812,1.4920919128618324,True
성내동,13019,47.959059835624856,47.0,78.22919377448345,8072.035717028958,4580.0,36.76115116368385,1.5447434058356326,1.4285714285714286,True
신길동,13915,48.3904419690981,45.0,74.5571334890406,6977.784405318002,2000.0,43.34733726194754,1.5503884984379153,1.32,True
효창동,1095,59.85022831050228,55.0,111.38934817351597,13743.765296803653,5000.0,49.171618264840184,1.5588339023824234,1.3476157567380787,True
중곡동,15179,47.81349232492259,47.0,70.96237548586863,6173.035509585612,3000.0,37.20076210554055,1.5636725575886823,1.3333333333333333,True
후암동,2246,59.32902938557435,55.0,81.26799365538736,5850.390471950133,2500.0,44.15044523597506,1.5650313188367433,1.5,True
방화동,8407,50.61056262638277,45.0,70.08596794338052,5193.441417866064,1500.0,37.729522421791366,1.5679162500362218,1.6142050040355125,True
잠원동,4548,73.62554969217238,72.0,187.70644184256815,30421.571240105543,20000.0,58.51756882145998,1.5709685743796415,1.4016352411146338,True
교남동,2,55.0,55.0,56.125,300.0,300.0,35.0,1.5714285714285714,1.5714285714285714,False
원효로4가,307,70.1172638436482,70.0,114.65595276872965,11876.983713355048,5000.0,56.73706840390879,1.5739980203254211,1.3544668587896251,True
번동,4275,47.681871345029236,45.0,58.49099239766082,2882.4322807017543,1000.0,36.76588538011696,1.579831532138882,1.398880895283773,True
도림동,3734,53.863952865559725,50.0,75.71280162024638,5826.359667916444,2000.0,38.50711756829137,1.5912711277997214,1.5067088493605483,True
가양동,5377,56.183373628417336,57.0,86.19511042402827,8003.129812162916,3000.0,39.14380621164218,1.5917254130910106,1.7421602787456447,True
양평동5가,1169,52.99144568006844,45.0,111.72569076133448,15662.465355004277,18000.0,36.384773310521815,1.5932110515513227,1.2512512512512513,True
